word_id,paper_id,unit_ids,canonical_section_ids,solving_count_final,listening_question_count_final,listening_transcript_text_count_final,listening_asr_approved_count_final,total_count_final,domain_presence,paper_solving_status,paper_listening_question_status,paper_listening_heard_status,paper_all_status,has_asr_occurrence,has_ocr_occurrence,asr_quality_flags
3a3ca1cd23bb0ec0ee429984,gaokao-ja-2010-national-standard,listening_question_q08_q15,6c6f8d3830d2e1bf0f34e81f,0,2,0,0,2,listening_question,final,final,machine_provisional,machine_available,False,False,
459bdb9314faf617de6eb073,gaokao-ja-2010-national-standard,listening_question_q08_q15,6c6f8d3830d2e1bf0f34e81f,0,2,0,0,2,listening_question,final,final,machine_provisional,machine_available,False,False,
51542439048aac5b922cc3b3,gaokao-ja-2010-national-standard,listening_question_q08_q15,6c6f8d3830d2e1bf0f34e81f,0,2,0,0,2,listening_question,final,final,machine_provisional,machine_available,False,False,
6261382e37e601b67b3deacf,gaokao-ja-2010-national-standard,listening_question_q08_q15,6c6f8d3830d2e1bf0f34e81f,0,2,0,0,2,listening_question,final,final,machine_provisional,machine_available,False,False,
7c274a32578ab37a2090d190,gaokao-ja-2010-national-standard,listening_question_q01_q07,9220e4436a89229d856dc03e,0,2,0,0,2,listening_question,final,final,machine_provisional,machine_available,False,False,
96862201ec97ddda89911172,gaokao-ja-2010-national-standard,listening_question_q08_q15,6c6f8d3830d2e1bf0f34e81f,0,2,0,0,2,listening_question,final,final,machine_provisional,machine_available,False,False,
b57f517df63e3e362e84df43,gaokao-ja-2010-national-standard,listening_question_q01_q07,9220e4436a89229d856dc03e,0,2,0,0,2,listening_question,final,final,machine_provisional,machine_available,False,False,
bab4c9716c632c3e0396aedd,gaokao-ja-2010-national-standard,listening_question_q01_q07,9220e4436a89229d856dc03e,0,2,0,0,2,listening_question,final,final,machine_provisional,machine_available,False,False,
f98694076c5d2b683baa1929,gaokao-ja-2010-national-standard,listening_question_q01_q07,9220e4436a89229d856dc03e,0,2,0,0,2,listening_question,final,final,machine_provisional,machine_available,False,False,
0a77b7691cb0741f29370930,gaokao-ja-2010-national-standard,listening_question_q08_q15,6c6f8d3830d2e1bf0f34e81f,0,1,0,0,1,listening_question,final,final,machine_provisional,machine_available,False,False,
15850a72c67193a263e3773c,gaokao-ja-2010-national-standard,listening_question_q08_q15,6c6f8d3830d2e1bf0f34e81f,0,1,0,0,1,listening_question,final,final,machine_provisional,machine_available,False,False,
1925ae5d07a95533e411b0f7,gaokao-ja-2010-national-standard,listening_question_q01_q07,9220e4436a89229d856dc03e,0,1,0,0,1,listening_question,final,final,machine_provisional,machine_available,False,False,
1f131d1d86615d1b0044234d,gaokao-ja-2010-national-standard,listening_question_q01_q07,9220e4436a89229d856dc03e,0,1,0,0,1,listening_question,final,final,machine_provisional,machine_available,False,False,
26bd778083e38b0ff037d148,gaokao-ja-2010-national-standard,listening_question_q01_q07,9220e4436a89229d856dc03e,0,1,0,0,1,listening_question,final,final,machine_provisional,machine_available,False,False,
2a3be8c705b160e56b820806,gaokao-ja-2010-national-standard,listening_question_q08_q15,6c6f8d3830d2e1bf0f34e81f,0,1,0,0,1,listening_question,final,final,machine_provisional,machine_available,False,False,
2a707dfb26c8fbd904a8103e,gaokao-ja-2010-national-standard,listening_question_q01_q07,9220e4436a89229d856dc03e,0,1,0,0,1,listening_question,final,final,machine_provisional,machine_available,False,False,
2bff800312ae15e7560c7894,gaokao-ja-2010-national-standard,listening_question_q01_q07,9220e4436a89229d856dc03e,0,1,0,0,1,listening_question,final,final,machine_provisional,machine_available,False,False,
2ccca98ff098239db0350648,gaokao-ja-2010-national-standard,listening_question_q08_q15,6c6f8d3830d2e1bf0f34e81f,0,1,0,0,1,listening_question,final,final,machine_provisional,machine_available,False,False,
2e278c965ef62c9a96b322a1,gaokao-ja-2010-national-standard,listening_question_q01_q07,9220e4436a89229d856dc03e,0,1,0,0,1,listening_question,final,final,machine_provisional,machine_available,False,False,
35550afb1ca89db33e0543b1,gaokao-ja-2010-national-standard,listening_question_q01_q07,9220e4436a89229d856dc03e,0,1,0,0,1,listening_question,final,final,machine_provisional,machine_available,False,False,
357008809cfe9edba3b0633c,gaokao-ja-2010-national-standard,listening_question_q01_q07,9220e4436a89229d856dc03e,0,1,0,0,1,listening_question,final,final,machine_provisional,machine_available,False,False,
35d04c8d7f19ec45a3cf0c22,gaokao-ja-2010-national-standard,listening_question_q01_q07,9220e4436a89229d856dc03e,0,1,0,0,1,listening_question,final,final,machine_provisional,machine_available,False,False,
3a9f20d58975161b44cb63b1,gaokao-ja-2010-national-standard,listening_question_q01_q07,9220e4436a89229d856dc03e,0,1,0,0,1,listening_question,final,final,machine_provisional,machine_available,False,False,
3e1e44b162e798c04b6394bf,gaokao-ja-2010-national-standard,listening_question_q08_q15,6c6f8d3830d2e1bf0f34e81f,0,1,0,0,1,listening_question,final,final,machine_provisional,machine_available,False,False,
4341eb4c989f47b7156d0b02,gaokao-ja-2010-national-standard,listening_question_q08_q15,6c6f8d3830d2e1bf0f34e81f,0,1,0,0,1,listening_question,final,final,machine_provisional,machine_available,False,False,
49f43aa30aca6ec1f2481dde,gaokao-ja-2010-national-standard,listening_question_q01_q07,9220e4436a89229d856dc03e,0,1,0,0,1,listening_question,final,final,machine_provisional,machine_available,False,False,
4d601832d7c2f4c3f50ab8e7,gaokao-ja-2010-national-standard,listening_question_q01_q07,9220e4436a89229d856dc03e,0,1,0,0,1,listening_question,final,final,machine_provisional,machine_available,False,False,
5283965eb73fe4b3f4ea265c,gaokao-ja-2010-national-standard,listening_question_q08_q15,6c6f8d3830d2e1bf0f34e81f,0,1,0,0,1,listening_question,final,final,machine_provisional,machine_available,False,False,
5ba5bdc7e18b3a4286d530ef,gaokao-ja-2010-national-standard,listening_question_q08_q15,6c6f8d3830d2e1bf0f34e81f,0,1,0,0,1,listening_question,final,final,machine_provisional,machine_available,False,False,
5fbb35579063fb64f9290fa4,gaokao-ja-2010-national-standard,listening_question_q01_q07,9220e4436a89229d856dc03e,0,1,0,0,1,listening_question,final,final,machine_provisional,machine_available,False,False,
68e6e8e992ce7e56ece01e2e,gaokao-ja-2010-national-standard,listening_question_q01_q07,9220e4436a89229d856dc03e,0,1,0,0,1,listening_question,final,final,machine_provisional,machine_available,False,False,
73d3f2b55cc073f7d2531bd0,gaokao-ja-2010-national-standard,listening_question_q08_q15,6c6f8d3830d2e1bf0f34e81f,0,1,0,0,1,listening_question,final,final,machine_provisional,machine_available,False,False,
76ed7d4a9064e0a2f60c5d56,gaokao-ja-2010-national-standard,listening_question_q08_q15,6c6f8d3830d2e1bf0f34e81f,0,1,0,0,1,listening_question,final,final,machine_provisional,machine_available,False,False,
7a49d1c7cd5094063d497cfe,gaokao-ja-2010-national-standard,listening_question_q08_q15,6c6f8d3830d2e1bf0f34e81f,0,1,0,0,1,listening_question,final,final,machine_provisional,machine_available,False,False,
7a8c961b02f55058e88e29cb,gaokao-ja-2010-national-standard,listening_question_q08_q15,6c6f8d3830d2e1bf0f34e81f,0,1,0,0,1,listening_question,final,final,machine_provisional,machine_available,False,False,
7c906fb251aff257e1552a17,gaokao-ja-2010-national-standard,listening_question_q01_q07,9220e4436a89229d856dc03e,0,1,0,0,1,listening_question,final,final,machine_provisional,machine_available,False,False,
8cba7d06213f19dc70b000ce,gaokao-ja-2010-national-standard,listening_question_q01_q07,9220e4436a89229d856dc03e,0,1,0,0,1,listening_question,final,final,machine_provisional,machine_available,False,False,
971818d4de36968b7138aeca,gaokao-ja-2010-national-standard,listening_question_q01_q07,9220e4436a89229d856dc03e,0,1,0,0,1,listening_question,final,final,machine_provisional,machine_available,False,False,
9942ee57e92ac39120c5dd72,gaokao-ja-2010-national-standard,listening_question_q01_q07,9220e4436a89229d856dc03e,0,1,0,0,1,listening_question,final,final,machine_provisional,machine_available,False,False,
9ec0ee9809a6bfbb629341a4,gaokao-ja-2010-national-standard,listening_question_q08_q15,6c6f8d3830d2e1bf0f34e81f,0,1,0,0,1,listening_question,final,final,machine_provisional,machine_available,False,False,
9f0207e82f48e3c45ada09ec,gaokao-ja-2010-national-standard,listening_question_q01_q07,9220e4436a89229d856dc03e,0,1,0,0,1,listening_question,final,final,machine_provisional,machine_available,False,False,
a2a6fc72d80f8538407b5f99,gaokao-ja-2010-national-standard,listening_question_q08_q15,6c6f8d3830d2e1bf0f34e81f,0,1,0,0,1,listening_question,final,final,machine_provisional,machine_available,False,False,
a60caadb996a6dcb787edc8b,gaokao-ja-2010-national-standard,listening_question_q01_q07,9220e4436a89229d856dc03e,0,1,0,0,1,listening_question,final,final,machine_provisional,machine_available,False,False,
aa25a153350d8321be6ce438,gaokao-ja-2010-national-standard,listening_question_q08_q15,6c6f8d3830d2e1bf0f34e81f,0,1,0,0,1,listening_question,final,final,machine_provisional,machine_available,False,False,
b068b92ca862a8a07cf575f8,gaokao-ja-2010-national-standard,listening_question_q01_q07,9220e4436a89229d856dc03e,0,1,0,0,1,listening_question,final,final,machine_provisional,machine_available,False,False,
b3edfb024c35689d4163f21e,gaokao-ja-2010-national-standard,listening_question_q01_q07,9220e4436a89229d856dc03e,0,1,0,0,1,listening_question,final,final,machine_provisional,machine_available,False,False,
b4f22908122baf7786f71370,gaokao-ja-2010-national-standard,listening_question_q01_q07,9220e4436a89229d856dc03e,0,1,0,0,1,listening_question,final,final,machine_provisional,machine_available,False,False,
b928a8f5c9d104342f2a52a3,gaokao-ja-2010-national-standard,listening_question_q01_q07,9220e4436a89229d856dc03e,0,1,0,0,1,listening_question,final,final,machine_provisional,machine_available,False,False,
bf474f2257ff67c08256b4f8,gaokao-ja-2010-national-standard,listening_question_q01_q07,9220e4436a89229d856dc03e,0,1,0,0,1,listening_question,final,final,machine_provisional,machine_available,False,False,
c1036cb5b863b05f9c7f0c62,gaokao-ja-2010-national-standard,listening_question_q08_q15,6c6f8d3830d2e1bf0f34e81f,0,1,0,0,1,listening_question,final,final,machine_provisional,machine_available,False,False,
cea3fc15340656df03e124f9,gaokao-ja-2010-national-standard,listening_question_q01_q07,9220e4436a89229d856dc03e,0,1,0,0,1,listening_question,final,final,machine_provisional,machine_available,False,False,
d57a24effd99f73e83e48fa2,gaokao-ja-2010-national-standard,listening_question_q08_q15,6c6f8d3830d2e1bf0f34e81f,0,1,0,0,1,listening_question,final,final,machine_provisional,machine_available,False,False,
e0d44518d86b6b676a03e44d,gaokao-ja-2010-national-standard,listening_question_q08_q15,6c6f8d3830d2e1bf0f34e81f,0,1,0,0,1,listening_question,final,final,machine_provisional,machine_available,False,False,
e133dfd72a9f37a9d3f242ad,gaokao-ja-2010-national-standard,listening_question_q08_q15,6c6f8d3830d2e1bf0f34e81f,0,1,0,0,1,listening_question,final,final,machine_provisional,machine_available,False,False,
e9a1d9ff37128fd6725b6da1,gaokao-ja-2010-national-standard,listening_question_q08_q15,6c6f8d3830d2e1bf0f34e81f,0,1,0,0,1,listening_question,final,final,machine_provisional,machine_available,False,False,
f0cbfd0bdd1f6728890f3c55,gaokao-ja-2010-national-standard,listening_question_q08_q15,6c6f8d3830d2e1bf0f34e81f,0,1,0,0,1,listening_question,final,final,machine_provisional,machine_available,False,False,
f0cc929cc81bf17116ed7a8b,gaokao-ja-2010-national-standard,listening_question_q08_q15,6c6f8d3830d2e1bf0f34e81f,0,1,0,0,1,listening_question,final,final,machine_provisional,machine_available,False,False,
fd7d581493755ea0dcd5fcf3,gaokao-ja-2010-national-standard,listening_question_q08_q15,6c6f8d3830d2e1bf0f34e81f,0,1,0,0,1,listening_question,final,final,machine_provisional,machine_available,False,False,
1a7d373fb13bd8cf05deb54e,gaokao-ja-2011-national-standard,listening_question_q01_q07;listening_question_q08_q15,249863d359e3511e20fc1ac2;eec0d9026923cbeb6950c790,0,20,0,0,20,listening_question,final,final,machine_provisional,machine_available,False,False,
35550afb1ca89db33e0543b1,gaokao-ja-2011-national-standard,listening_question_q01_q07;listening_question_q08_q15,249863d359e3511e20fc1ac2;eec0d9026923cbeb6950c790,0,19,0,0,19,listening_question,final,final,machine_provisional,machine_available,False,False,
580519abf0b79c150ea4c27f,gaokao-ja-2011-national-standard,listening_question_q01_q07;listening_question_q08_q15,249863d359e3511e20fc1ac2;eec0d9026923cbeb6950c790,0,8,0,0,8,listening_question,final,final,machine_provisional,machine_available,False,False,
340ea5148a239ebe5f04b7a9,gaokao-ja-2011-national-standard,listening_question_q01_q07;listening_question_q08_q15,249863d359e3511e20fc1ac2;eec0d9026923cbeb6950c790,0,7,0,0,7,listening_question,final,final,machine_provisional,machine_available,False,False,
0a10079262c06fb202c0e307,gaokao-ja-2011-national-standard,listening_question_q01_q07;listening_question_q08_q15,249863d359e3511e20fc1ac2;eec0d9026923cbeb6950c790,0,6,0,0,6,listening_question,final,final,machine_provisional,machine_available,False,False,
4308ad0cc72a0b9a5567c674,gaokao-ja-2011-national-standard,listening_question_q01_q07;listening_question_q08_q15,249863d359e3511e20fc1ac2;eec0d9026923cbeb6950c790,0,6,0,0,6,listening_question,final,final,machine_provisional,machine_available,False,False,
9eebdbdd7c5e25417a8e8d33,gaokao-ja-2011-national-standard,listening_question_q01_q07;listening_question_q08_q15,249863d359e3511e20fc1ac2;eec0d9026923cbeb6950c790,0,6,0,0,6,listening_question,final,final,machine_provisional,machine_available,False,False,
bd0df4a4d4c21488a5f07c2d,gaokao-ja-2011-national-standard,listening_question_q01_q07;listening_question_q08_q15,249863d359e3511e20fc1ac2;eec0d9026923cbeb6950c790,0,6,0,0,6,listening_question,final,final,machine_provisional,machine_available,False,False,
8dfffbff2fed4e8b3090bbb8,gaokao-ja-2011-national-standard,listening_question_q01_q07;listening_question_q08_q15,249863d359e3511e20fc1ac2;eec0d9026923cbeb6950c790,0,5,0,0,5,listening_question,final,final,machine_provisional,machine_available,False,False,
b74666b0d04cf261a8b1cb56,gaokao-ja-2011-national-standard,listening_question_q01_q07;listening_question_q08_q15,249863d359e3511e20fc1ac2;eec0d9026923cbeb6950c790,0,5,0,0,5,listening_question,final,final,machine_provisional,machine_available,False,False,
d2733526e75f4f2e06ac7600,gaokao-ja-2011-national-standard,listening_question_q01_q07;listening_question_q08_q15,249863d359e3511e20fc1ac2;eec0d9026923cbeb6950c790,0,5,0,0,5,listening_question,final,final,machine_provisional,machine_available,False,False,
326d90f1b8fec3a5ef603e0f,gaokao-ja-2011-national-standard,listening_question_q01_q07;listening_question_q08_q15,249863d359e3511e20fc1ac2;eec0d9026923cbeb6950c790,0,4,0,0,4,listening_question,final,final,machine_provisional,machine_available,False,False,
08ca7fe20e875bb5a01fc8bc,gaokao-ja-2011-national-standard,listening_question_q01_q07,eec0d9026923cbeb6950c790,0,3,0,0,3,listening_question,final,final,machine_provisional,machine_available,False,False,
1e404d6ef77b2e399dcac9ea,gaokao-ja-2011-national-standard,listening_question_q01_q07;listening_question_q08_q15,249863d359e3511e20fc1ac2;eec0d9026923cbeb6950c790,0,3,0,0,3,listening_question,final,final,machine_provisional,machine_available,False,False,
36393c284115ff1573e40ad7,gaokao-ja-2011-national-standard,listening_question_q01_q07,eec0d9026923cbeb6950c790,0,3,0,0,3,listening_question,final,final,machine_provisional,machine_available,False,False,
c457c5ef509fea23d75e316c,gaokao-ja-2011-national-standard,listening_question_q01_q07;listening_question_q08_q15,249863d359e3511e20fc1ac2;eec0d9026923cbeb6950c790,0,3,0,0,3,listening_question,final,final,machine_provisional,machine_available,False,False,
c4cba9ee254ca1bafc8869a3,gaokao-ja-2011-national-standard,listening_question_q01_q07;listening_question_q08_q15,249863d359e3511e20fc1ac2;eec0d9026923cbeb6950c790,0,3,0,0,3,listening_question,final,final,machine_provisional,machine_available,False,False,
e169fab32a8afdb1f3165f34,gaokao-ja-2011-national-standard,listening_question_q01_q07,eec0d9026923cbeb6950c790,0,3,0,0,3,listening_question,final,final,machine_provisional,machine_available,False,False,
103dcdb2b5308af614a2ab7c,gaokao-ja-2011-national-standard,listening_question_q01_q07;listening_question_q08_q15,249863d359e3511e20fc1ac2;eec0d9026923cbeb6950c790,0,2,0,0,2,listening_question,final,final,machine_provisional,machine_available,False,False,
2a707dfb26c8fbd904a8103e,gaokao-ja-2011-national-standard,listening_question_q01_q07,eec0d9026923cbeb6950c790,0,2,0,0,2,listening_question,final,final,machine_provisional,machine_available,False,False,
2c2a23c135e81bce545d4869,gaokao-ja-2011-national-standard,listening_question_q08_q15,249863d359e3511e20fc1ac2,0,2,0,0,2,listening_question,final,final,machine_provisional,machine_available,False,False,
453df37e5845774c4b9b4fac,gaokao-ja-2011-national-standard,listening_question_q08_q15,249863d359e3511e20fc1ac2,0,2,0,0,2,listening_question,final,final,machine_provisional,machine_available,False,False,
75e94c8856ab20056401e60a,gaokao-ja-2011-national-standard,listening_question_q01_q07,eec0d9026923cbeb6950c790,0,2,0,0,2,listening_question,final,final,machine_provisional,machine_available,False,False,
7c274a32578ab37a2090d190,gaokao-ja-2011-national-standard,listening_question_q08_q15,249863d359e3511e20fc1ac2,0,2,0,0,2,listening_question,final,final,machine_provisional,machine_available,False,False,
7db03a9dc276167ccb4f2bb5,gaokao-ja-2011-national-standard,listening_question_q01_q07,eec0d9026923cbeb6950c790,0,2,0,0,2,listening_question,final,final,machine_provisional,machine_available,False,False,
941279ee341d7883bfa12fc2,gaokao-ja-2011-national-standard,listening_question_q08_q15,249863d359e3511e20fc1ac2,0,2,0,0,2,listening_question,final,final,machine_provisional,machine_available,False,False,
a0d613dca8baa44474246aca,gaokao-ja-2011-national-standard,listening_question_q08_q15,249863d359e3511e20fc1ac2,0,2,0,0,2,listening_question,final,final,machine_provisional,machine_available,False,False,
a1fbe7bcbfdaf70310c79bef,gaokao-ja-2011-national-standard,listening_question_q08_q15,249863d359e3511e20fc1ac2,0,2,0,0,2,listening_question,final,final,machine_provisional,machine_available,False,False,
a28c9bd57bfd06cb89b8abe3,gaokao-ja-2011-national-standard,listening_question_q01_q07;listening_question_q08_q15,249863d359e3511e20fc1ac2;eec0d9026923cbeb6950c790,0,2,0,0,2,listening_question,final,final,machine_provisional,machine_available,False,False,
b9451ed0cf8644dcd2065296,gaokao-ja-2011-national-standard,listening_question_q01_q07;listening_question_q08_q15,249863d359e3511e20fc1ac2;eec0d9026923cbeb6950c790,0,2,0,0,2,listening_question,final,final,machine_provisional,machine_available,False,False,
e1e305791ecd08605e609e79,gaokao-ja-2011-national-standard,listening_question_q01_q07,eec0d9026923cbeb6950c790,0,2,0,0,2,listening_question,final,final,machine_provisional,machine_available,False,False,
e24256b2f4b9ff416d336c48,gaokao-ja-2011-national-standard,listening_question_q01_q07,eec0d9026923cbeb6950c790,0,2,0,0,2,listening_question,final,final,machine_provisional,machine_available,False,False,
e26f327249a6fbc632e729b1,gaokao-ja-2011-national-standard,listening_question_q01_q07,eec0d9026923cbeb6950c790,0,2,0,0,2,listening_question,final,final,machine_provisional,machine_available,False,False,
f3221276e64714d680c4b798,gaokao-ja-2011-national-standard,listening_question_q08_q15,249863d359e3511e20fc1ac2,0,2,0,0,2,listening_question,final,final,machine_provisional,machine_available,False,False,
fd7d581493755ea0dcd5fcf3,gaokao-ja-2011-national-standard,listening_question_q01_q07;listening_question_q08_q15,249863d359e3511e20fc1ac2;eec0d9026923cbeb6950c790,0,2,0,0,2,listening_question,final,final,machine_provisional,machine_available,False,False,
009ac7d053af1da56a7d43ed,gaokao-ja-2011-national-standard,listening_question_q01_q07,eec0d9026923cbeb6950c790,0,1,0,0,1,listening_question,final,final,machine_provisional,machine_available,False,False,
02b9b57692b95e25593a31c8,gaokao-ja-2011-national-standard,listening_question_q08_q15,249863d359e3511e20fc1ac2,0,1,0,0,1,listening_question,final,final,machine_provisional,machine_available,False,False,
04b167dd740a0c64dc136598,gaokao-ja-2011-national-standard,listening_question_q08_q15,249863d359e3511e20fc1ac2,0,1,0,0,1,listening_question,final,final,machine_provisional,machine_available,False,False,
0b98ab8d4629a38ede324608,gaokao-ja-2011-national-standard,listening_question_q01_q07,eec0d9026923cbeb6950c790,0,1,0,0,1,listening_question,final,final,machine_provisional,machine_available,False,False,
15850a72c67193a263e3773c,gaokao-ja-2011-national-standard,listening_question_q01_q07,eec0d9026923cbeb6950c790,0,1,0,0,1,listening_question,final,final,machine_provisional,machine_available,False,False,
1a0b6887dfeeae85c86d24b8,gaokao-ja-2011-national-standard,listening_question_q08_q15,249863d359e3511e20fc1ac2,0,1,0,0,1,listening_question,final,final,machine_provisional,machine_available,False,False,
236d5c7ae2e9538585dd5a1d,gaokao-ja-2011-national-standard,listening_question_q08_q15,249863d359e3511e20fc1ac2,0,1,0,0,1,listening_question,final,final,machine_provisional,machine_available,False,False,
23d840719b520e22522d4721,gaokao-ja-2011-national-standard,listening_question_q01_q07,eec0d9026923cbeb6950c790,0,1,0,0,1,listening_question,final,final,machine_provisional,machine_available,False,False,
262988ca60b01413d7d84638,gaokao-ja-2011-national-standard,listening_question_q01_q07,eec0d9026923cbeb6950c790,0,1,0,0,1,listening_question,final,final,machine_provisional,machine_available,False,False,
27ea2baa15bb1a8364057586,gaokao-ja-2011-national-standard,listening_question_q01_q07,eec0d9026923cbeb6950c790,0,1,0,0,1,listening_question,final,final,machine_provisional,machine_available,False,False,
27fb1c68f5a8998f898aa5d8,gaokao-ja-2011-national-standard,listening_question_q01_q07,eec0d9026923cbeb6950c790,0,1,0,0,1,listening_question,final,final,machine_provisional,machine_available,False,False,
2bff800312ae15e7560c7894,gaokao-ja-2011-national-standard,listening_question_q01_q07,eec0d9026923cbeb6950c790,0,1,0,0,1,listening_question,final,final,machine_provisional,machine_available,False,False,
2ccca98ff098239db0350648,gaokao-ja-2011-national-standard,listening_question_q01_q07,eec0d9026923cbeb6950c790,0,1,0,0,1,listening_question,final,final,machine_provisional,machine_available,False,False,
2d0cd939e5c917fdbbce550b,gaokao-ja-2011-national-standard,listening_question_q08_q15,249863d359e3511e20fc1ac2,0,1,0,0,1,listening_question,final,final,machine_provisional,machine_available,False,False,
2f42530ce7aa7d0d94842b4b,gaokao-ja-2011-national-standard,listening_question_q08_q15,249863d359e3511e20fc1ac2,0,1,0,0,1,listening_question,final,final,machine_provisional,machine_available,False,False,
2ff57bf7b04ebc36adea3ca8,gaokao-ja-2011-national-standard,listening_question_q08_q15,249863d359e3511e20fc1ac2,0,1,0,0,1,listening_question,final,final,machine_provisional,machine_available,False,False,
3025f50c360798c2c5e0291f,gaokao-ja-2011-national-standard,listening_question_q08_q15,249863d359e3511e20fc1ac2,0,1,0,0,1,listening_question,final,final,machine_provisional,machine_available,False,False,
3167cd4189bc11922836fef7,gaokao-ja-2011-national-standard,listening_question_q08_q15,249863d359e3511e20fc1ac2,0,1,0,0,1,listening_question,final,final,machine_provisional,machine_available,False,False,
34c90af9a677375818c4a623,gaokao-ja-2011-national-standard,listening_question_q08_q15,249863d359e3511e20fc1ac2,0,1,0,0,1,listening_question,final,final,machine_provisional,machine_available,False,False,
363511e04bd57b9342b6c376,gaokao-ja-2011-national-standard,listening_question_q01_q07,eec0d9026923cbeb6950c790,0,1,0,0,1,listening_question,final,final,machine_provisional,machine_available,False,False,
3af54718195a680969947e74,gaokao-ja-2011-national-standard,listening_question_q08_q15,249863d359e3511e20fc1ac2,0,1,0,0,1,listening_question,final,final,machine_provisional,machine_available,False,False,
3c68febf39abf35444fc11ff,gaokao-ja-2011-national-standard,listening_question_q08_q15,249863d359e3511e20fc1ac2,0,1,0,0,1,listening_question,final,final,machine_provisional,machine_available,False,False,
3e1e44b162e798c04b6394bf,gaokao-ja-2011-national-standard,listening_question_q08_q15,249863d359e3511e20fc1ac2,0,1,0,0,1,listening_question,final,final,machine_provisional,machine_available,False,False,
48a47636c208913371ef6fd7,gaokao-ja-2011-national-standard,listening_question_q08_q15,249863d359e3511e20fc1ac2,0,1,0,0,1,listening_question,final,final,machine_provisional,machine_available,False,False,
49f43aa30aca6ec1f2481dde,gaokao-ja-2011-national-standard,listening_question_q01_q07,eec0d9026923cbeb6950c790,0,1,0,0,1,listening_question,final,final,machine_provisional,machine_available,False,False,
4d601832d7c2f4c3f50ab8e7,gaokao-ja-2011-national-standard,listening_question_q01_q07,eec0d9026923cbeb6950c790,0,1,0,0,1,listening_question,final,final,machine_provisional,machine_available,False,False,
50a5245638ea4f6206a3607a,gaokao-ja-2011-national-standard,listening_question_q08_q15,249863d359e3511e20fc1ac2,0,1,0,0,1,listening_question,final,final,machine_provisional,machine_available,False,False,
5140f8e10d88256722f1297a,gaokao-ja-2011-national-standard,listening_question_q08_q15,249863d359e3511e20fc1ac2,0,1,0,0,1,listening_question,final,final,machine_provisional,machine_available,False,False,
5ba5bdc7e18b3a4286d530ef,gaokao-ja-2011-national-standard,listening_question_q08_q15,249863d359e3511e20fc1ac2,0,1,0,0,1,listening_question,final,final,machine_provisional,machine_available,False,False,
6281a3d83b9517c95d959afc,gaokao-ja-2011-national-standard,listening_question_q08_q15,249863d359e3511e20fc1ac2,0,1,0,0,1,listening_question,final,final,machine_provisional,machine_available,False,False,
6343b940db0ce7de0659b4ca,gaokao-ja-2011-national-standard,listening_question_q08_q15,249863d359e3511e20fc1ac2,0,1,0,0,1,listening_question,final,final,machine_provisional,machine_available,False,False,
646a2e19b3abbb426325abfe,gaokao-ja-2011-national-standard,listening_question_q01_q07,eec0d9026923cbeb6950c790,0,1,0,0,1,listening_question,final,final,machine_provisional,machine_available,False,False,
64b22f7f5ad121f1af30793a,gaokao-ja-2011-national-standard,listening_question_q08_q15,249863d359e3511e20fc1ac2,0,1,0,0,1,listening_question,final,final,machine_provisional,machine_available,False,False,
668f276f583673f15b6fbb29,gaokao-ja-2011-national-standard,listening_question_q01_q07,eec0d9026923cbeb6950c790,0,1,0,0,1,listening_question,final,final,machine_provisional,machine_available,False,False,
73d3f2b55cc073f7d2531bd0,gaokao-ja-2011-national-standard,listening_question_q01_q07,eec0d9026923cbeb6950c790,0,1,0,0,1,listening_question,final,final,machine_provisional,machine_available,False,False,
778733c91c86ccc8a626d968,gaokao-ja-2011-national-standard,listening_question_q08_q15,249863d359e3511e20fc1ac2,0,1,0,0,1,listening_question,final,final,machine_provisional,machine_available,False,False,
7810be49670d2693ef3ec18e,gaokao-ja-2011-national-standard,listening_question_q01_q07,eec0d9026923cbeb6950c790,0,1,0,0,1,listening_question,final,final,machine_provisional,machine_available,False,False,
7a6578a1ef130356572f165e,gaokao-ja-2011-national-standard,listening_question_q01_q07,eec0d9026923cbeb6950c790,0,1,0,0,1,listening_question,final,final,machine_provisional,machine_available,False,False,
7fe21baee08c072aa6755136,gaokao-ja-2011-national-standard,listening_question_q08_q15,249863d359e3511e20fc1ac2,0,1,0,0,1,listening_question,final,final,machine_provisional,machine_available,False,False,
8042dc832002f3ea3432bea1,gaokao-ja-2011-national-standard,listening_question_q08_q15,249863d359e3511e20fc1ac2,0,1,0,0,1,listening_question,final,final,machine_provisional,machine_available,False,False,
8119ae38c1fe12458b7edf68,gaokao-ja-2011-national-standard,listening_question_q01_q07,eec0d9026923cbeb6950c790,0,1,0,0,1,listening_question,final,final,machine_provisional,machine_available,False,False,
81b0871ca4aff18e8c30c1c8,gaokao-ja-2011-national-standard,listening_question_q01_q07,eec0d9026923cbeb6950c790,0,1,0,0,1,listening_question,final,final,machine_provisional,machine_available,False,False,
8717e76da6dd2432bc2de737,gaokao-ja-2011-national-standard,listening_question_q01_q07,eec0d9026923cbeb6950c790,0,1,0,0,1,listening_question,final,final,machine_provisional,machine_available,False,False,
8e795786f064079a3dbd1c6f,gaokao-ja-2011-national-standard,listening_question_q01_q07,eec0d9026923cbeb6950c790,0,1,0,0,1,listening_question,final,final,machine_provisional,machine_available,False,False,
917f36258ab3fd194cebc4a9,gaokao-ja-2011-national-standard,listening_question_q08_q15,249863d359e3511e20fc1ac2,0,1,0,0,1,listening_question,final,final,machine_provisional,machine_available,False,False,
